"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
1384348,"April 29, 2019",Georgia,Stockbridge,"800 N Moseley Dr","Woodland High School",0,0,0,0,0,N/A
1380947,"April 26, 2019",Alabama,"Mc Calla","4800 McAdory School Rd","McAdory High School",0,0,0,0,1,N/A
1380258,"April 25, 2019",Pennsylvania,Philadelphia,"4021 Parkside Ave","School of the Future",0,0,0,0,0,N/A
1380973,"April 25, 2019",Nevada,"Las Vegas","1200 N Mallard St","Paul Culley Elementary School",0,0,0,0,1,N/A
1380184,"April 25, 2019",Georgia,Fairburn,"7405 Herndon Rd","Creekside High School",0,0,0,0,0,N/A
1383847,"April 25, 2019",Colorado,Peyton,"10255 Lambert Rd","Falcon High School",0,0,0,0,1,N/A
1380617,"April 25, 2019",Indiana,Anderson,"4610 Madison Ave","Anderson High School",0,0,0,0,1,N/A
1380481,"April 25, 2019",Texas,"Texas City","1200 N Amburn Rd","College of the Mainland",0,3,0,0,1,N/A
1380472,"April 25, 2019",Nevada,"Las Vegas","3100 E Patrick Ln","Del Sol Academy",0,0,0,0,1,N/A
1380224,"April 24, 2019",Nevada,"Las Vegas","3850 Annie Oakley Dr","Chaparal High School",0,0,0,0,1,N/A
1379735,"April 24, 2019",Ohio,"Bowling Green","1001 E Wooster St","Bowling Green State University",0,1,0,0,0,N/A
1379286,"April 24, 2019",Arkansas,Concord,"10920 Heber Springs Rd N","Concord High School",1,0,0,0,0,N/A
1380489,"April 24, 2019",Texas,Austin,"1715 Cesar Chavez St","Austin High School",0,0,0,0,1,N/A
1379712,"April 24, 2019",Texas,Magnolia,"31138 Nichols Sawmill Rd","Magnolia Junior High School",0,0,0,0,1,N/A
1378738,"April 23, 2019",Florida,Niceville,"201 Partin Dr N","C W Ruckel Middle School",0,0,0,0,1,N/A
1380468,"April 23, 2019",Texas,"San Antonio","3000 N Foster Rd","Karen Wagner High School",0,0,0,0,2,N/A
1376990,"April 19, 2019",California,Covina,"463 S Hollenbeck Ave","Covina High School",0,0,0,0,1,N/A
1375230,"April 18, 2019",Texas,Mesquite,"3300 E Cartwright Rd","Horn High School",0,0,0,0,1,N/A
1375465,"April 18, 2019","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,0,0,0,1,N/A
1375747,"April 18, 2019",Indiana,Kokomo,"2796 N Apperson Way","Bon Air Middle School",0,0,0,0,1,N/A
1374481,"April 17, 2019",Utah,Lehi,"700 Cedar Hollow Rd","Lehi Junior High School",0,0,0,0,0,N/A
1374433,"April 17, 2019",Michigan,Flint,"4121 Martin Luther King Ave","FLEX High Michigan",0,0,0,0,1,N/A
1374453,"April 17, 2019",Minnesota,"Saint Paul","1700 W Saunders Ave","Highland Park Elementary School",0,0,0,0,0,N/A
1374471,"April 17, 2019",Illinois,Lyons,"8101 Ogden Ave","George Washington Middle School",1,0,0,0,0,N/A
1375231,"April 16, 2019",Kentucky,Louisville,"10200 Dixie Hwy","Valley High School",0,0,0,0,1,N/A
1373164,"April 16, 2019",Illinois,Palatine,"1111 N Rohlwing Rd","Palatine High School",0,0,0,0,0,N/A
1373148,"April 16, 2019",Idaho,"Idaho Falls (Ammon)","2955 Owen St","Sandcreek Middle School",0,0,0,0,1,N/A
1374047,"April 16, 2019",Tennessee,Nashville,"1150 Hunters Ln","Hunters Lane High School",0,0,0,0,1,N/A
1375908,"April 16, 2019",Montana,Missoula,"32 Campus Dr","University of Montana",0,0,0,0,0,N/A
1372389,"April 15, 2019",Minnesota,"Saint Paul","2115 Summit Ave","University of St. Thomas",0,0,0,0,0,N/A
1372744,"April 15, 2019",Florida,Tallahassee,"1601 S Martin Luther King Jr Blvd","Florida A&M University",0,0,0,0,1,N/A
1369861,"April 12, 2019",Florida,"Key West","2100 Flagler Ave","Key West High School",0,0,0,0,1,N/A
1370362,"April 12, 2019",Illinois,Carbondale,"600 block of E College St","Carbondale Community High School Bus 21",0,0,0,0,1,N/A
1369855,"April 12, 2019",Florida,"Jacksonville Beach","428 N Second Ave","St Paul's Catholic School",0,0,0,0,1,N/A
1372463,"April 12, 2019",Oregon,Ontario,"573 SW 2nd Ave","Ontario Middle School",0,0,0,0,1,N/A
1394371,"April 11, 2019","North Carolina","Winston Salem (Winston-salem)","1400 Grant Ave","Paisley Magnet School",0,0,0,0,1,N/A
1368634,"April 11, 2019","North Carolina","Winston Salem (Winston-salem)","410 Haverhill St","Philo-Hill Magnet Academy",0,0,0,0,0,N/A
1369367,"April 11, 2019",Kansas,Wichita,"1437 N Rochester St","North High School",0,0,0,0,1,N/A
1370013,"April 11, 2019",Arizona,"Tucson (Oro Valley)","25 W Calle Concordia","Canyon del Oro High School",0,0,0,0,0,N/A
1368901,"April 11, 2019",Ohio,Grafton,"13070 Durkee Rd","Midview North Elementary School",0,0,0,0,1,N/A
1368034,"April 10, 2019",Maryland,"La Plata","6035 Radio Station Rd","La Plata High School",0,0,0,0,1,N/A
1368637,"April 10, 2019","North Carolina","Mc Leansville (Mcleansville)","6700 McLeansville Rd","Northeast Guilford High School",0,0,0,0,1,N/A
1367855,"April 10, 2019","New York",Brooklyn,"584 Driggs Ave","Unity Prepatory Charter High School",0,0,0,0,1,N/A
1368313,"April 10, 2019",Texas,Houston,"11625 Martindale Rd","Ross Shaw Sterling Aviation High School",0,1,0,0,0,N/A
1368219,"April 10, 2019","New York",Brooklyn,"584 Driggs Ave","Unity Preparatory Charter School",0,0,0,0,1,N/A
1368055,"April 9, 2019",Louisiana,"Lake Charles","3420 Louisiana Ave","LaGrange High School",0,0,0,0,1,N/A
1368643,"April 9, 2019","North Carolina",Greensboro,"409 Friendway Rd","Western Guilford High School",0,0,0,0,1,N/A
1365853,"April 8, 2019",Texas,Pearland,"3001 Old Alvin Rd","Alexander Middle School",0,0,0,0,1,N/A
1366883,"April 8, 2019",Louisiana,Minden,"400 S College St","Minden High School",0,0,0,0,1,N/A
1365282,"April 5, 2019",Illinois,Metropolis,"1698 Grand Chain Road","Maple Grove Elementary",0,1,0,0,0,N/A
1364141,"April 5, 2019",Pennsylvania,Philadelphia,"5630 Vine St","Universal Daroff Charter School",0,0,0,0,0,N/A
1378310,"April 5, 2019",Wisconsin,Milwaukee,"801 W Lincoln Ave","Saint Josaphat Parish School",0,0,0,0,1,N/A
1364496,"April 5, 2019",Texas,Gatesville,"205 S Lovers Ln","Gatesville High School",0,0,0,0,0,N/A
1372032,"April 5, 2019",Minnesota,Duluth,"301 N 40th Ave E","Duluth East High School",0,0,0,0,1,N/A
1364001,"April 5, 2019","New York","New York (Manhattan)","227 W 27th St","Fashion Institute of Technology",0,0,0,0,1,N/A
1365674,"April 5, 2019","North Carolina","Winston Salem (Winston-salem)","3545 Carver School Rd","Carver High School",0,0,0,0,1,N/A
1364239,"April 5, 2019",Michigan,Ypsilanti,"Cornell Rd","Eastern Michigan University",0,0,0,0,0,N/A
1363353,"April 4, 2019",Louisiana,"New Orleans","4000 Cadillac St","McDonogh 35 College Preparatory High School",0,1,0,0,1,N/A
1363273,"April 4, 2019",Ohio,Columbus,"2345 W Mound St","Hilltonia Middle School",0,0,0,0,1,N/A
1363275,"April 4, 2019",Ohio,Columbus,"1160 Ann St","South High School",0,0,0,0,1,N/A
1363148,"April 4, 2019",Missouri,"Saint Louis","6701 St Charles Rock Rd","Normandy High School",0,0,0,0,1,N/A
1362490,"April 3, 2019","North Carolina","Wake Forest","420 W Stadium Ave","Wake Forest High School",0,0,0,0,1,N/A
1362459,"April 3, 2019",Florida,Jacksonville,"5443 Moncrief Rd","St. Clair Evans Academy",0,0,0,0,0,N/A
1362269,"April 3, 2019",Tennessee,Memphis,"3206 Poplar Ave","East High School",0,0,0,0,3,N/A
1391951,"April 3, 2019",Pennsylvania,Claysburg,"240 CK Elementary Dr","Claysburg-Kimmel Elementary School",0,0,0,0,1,N/A
1363011,"April 3, 2019",Indiana,"Indianapolis (Lawrence)","10833 E 56th St","Indian Creek Elementary School",0,0,0,0,1,N/A
1364009,"April 3, 2019",Colorado,Aurora,"10100 E 13th Ave","Aurora West College Preparatory Academy",0,0,0,0,1,N/A
1360978,"April 1, 2019",Texas,Lufkin,"900 E Denman Ave","Lufkin Middle School",0,0,0,0,1,N/A
1360175,"April 1, 2019",Arkansas,Prescott,"736 Main St","Prescott High School",0,1,0,0,1,N/A
1361333,"April 1, 2019",Florida,Jacksonville,"3701 Winton Dr","Jean Ribault High School",0,0,0,0,1,N/A
1358421,"March 29, 2019",Tennessee,Rogersville,"2927 TN 66","Cherokee High School",0,0,0,0,2,N/A
1361835,"March 29, 2019",Pennsylvania,Williamstown,"10330 US 209","Williamstown Valley Jr/Sr High School",0,0,0,0,1,N/A
1359307,"March 28, 2019","New York","Little Falls","15 Petrie St","Little Falls City High School",0,0,0,0,0,N/A
1357692,"March 28, 2019",Georgia,Newnan,"14 Nimmons St","Atkinson Elementary",0,0,0,0,0,N/A
1358506,"March 28, 2019","West Virginia",Princeton,"1734 Glenwood Park Rd","Glenwood School",0,0,0,0,1,N/A
1358125,"March 28, 2019",Oklahoma,Langston,"701 Sammy Davis Jr Dr","Langston Commons Apartments",0,2,0,0,4,N/A
1358148,"March 28, 2019",Florida,Crestview,"1250 N Ferdon Blvd","Crestview High School",0,0,0,0,1,N/A
1358120,"March 28, 2019",Oklahoma,"Oklahoma City","500 SW 36th St","Capitol Hill High School",0,0,0,0,2,N/A
1356608,"March 27, 2019",Tennessee,Chattanooga,"1300 Shallowford Rd","Dalewood Middle School",0,0,0,0,1,N/A
1356939,"March 27, 2019",Kansas,Wichita,"Maple St and Glenn St",N/A,0,0,0,0,1,N/A
1357101,"March 27, 2019",Mississippi,Tchula,"US-49E and MS-12",N/A,0,1,0,0,0,N/A
1360075,"March 27, 2019",Virginia,Onley,"26350 Lankford Hwy","Nandua High School",0,0,0,0,1,N/A
1358342,"March 26, 2019",Arizona,Phoenix,"7050 S 24th St","South Mountain Community College",0,0,0,0,1,N/A
1356851,"March 26, 2019","South Carolina",Simpsonville,"3657 S Industrial Dr","Bryson Middle School",0,0,0,0,1,N/A
1355708,"March 26, 2019",Indiana,Carmel,"300 E Main St","Carmel Learning Center",0,0,0,0,1,N/A
1358019,"March 26, 2019",Arizona,Tucson,"5051 W Overton Rd","DeGrazia Elementary",0,0,0,0,1,N/A
1357117,"March 26, 2019",Massachusetts,Amherst,"41 Eastman Ln","Dwight Hall",0,0,0,0,0,N/A
1355733,"March 25, 2019","North Carolina",Cullowhee,"1 University Way","Western Carolina University",0,0,0,0,0,N/A
1354468,"March 25, 2019",Virginia,Richmond,"W Main St and S Laurel St","Virginia Commonwealth University",0,1,0,0,0,N/A
1354955,"March 25, 2019","New York",Baldwin,"880 Jackson St","Meadow Elementary School",0,0,0,0,1,N/A
1384549,"March 24, 2019",Virginia,Richmond,"700 block of W Cary St","Virginia Commonwealth University",0,1,0,0,1,N/A
1354391,"March 23, 2019",Virginia,Richmond,"7945 Forest Hill Ave","Huguenot High School",0,0,0,0,1,N/A
1352890,"March 22, 2019",Alabama,Blountsville,"260 Page St","Blountsville Elementary",0,1,0,0,1,N/A
1353371,"March 22, 2019",California,Rocklin,"5301 Victory Ln","Rocklin High School",0,0,0,0,1,N/A
1353116,"March 22, 2019",Oregon,Salem,"4000 Lancaster Dr NE","Chemeketa Community College",0,0,0,0,1,N/A
1353654,"March 21, 2019",Louisiana,"Baton Rouge","800 E McKinley St","McKinley High School",0,0,0,0,1,N/A
1353470,"March 21, 2019",Texas,Maypearl,"600 Phillips St","Maypearl High School",0,0,0,0,1,N/A
1352130,"March 21, 2019",Pennsylvania,Butler,"225 E North St","Butler Middle School",0,0,0,0,1,N/A
1352786,"March 21, 2019",Virginia,"Richmond (North Chesterfield)","4901 Cogbill Rd","Meadowbrook High School",0,0,0,0,1,N/A
1351349,"March 20, 2019","North Carolina",Angier,"2529 Harnett Central Rd","Harnett Central Middle School",0,0,0,0,1,N/A
1351555,"March 20, 2019",Nevada,"Las Vegas","6500 E Sahara Ave","Las Vegas High School",0,0,0,0,1,N/A
1352356,"March 20, 2019",Georgia,Newnan,"57 Sunset Ln",N/A,0,0,0,0,1,N/A
1350687,"March 19, 2019",Wisconsin,Milwaukee,"2419 E Kenwood Blvd","UW Milwaukee/Fine Arts Bldg",0,0,0,1,0,N/A
1350655,"March 19, 2019",Michigan,Kalamazoo,"2432 N Drake Rd","Kalamazoo Central High School",0,0,0,0,1,N/A
1350518,"March 19, 2019",Texas,Texarkana,"2901 Leopard Dr","Liberty Eylau High School",0,0,0,0,1,N/A
1350341,"March 19, 2019","South Carolina",Blythewood,"1141 Kelly Mill Rd","Kelly Mill Middle School",0,0,0,0,1,N/A
1351026,"March 19, 2019",Virginia,Leesburg,"801 N King St","Tuscarora High School",0,0,0,0,1,N/A
1351819,"March 19, 2019",Florida,"Lake Wales","13901 US-27","Bok Academy",0,0,0,0,1,N/A
1351699,"March 19, 2019",Michigan,Detroit,"17525 Wyoming Ave","Mumford High School",0,0,0,0,1,N/A
1350848,"March 19, 2019",Maryland,"La Plata","6035 Radio Station Rd","La Plata High School",0,0,0,0,1,N/A
1352354,"March 18, 2019","North Carolina",Pinetops,"5912 NC-43","Southwest Edgecombe High School",0,0,0,0,1,N/A
1349416,"March 18, 2019",Kentucky,Louisville,"4615 Taylor Blvd","Iroquois High School",0,0,0,0,1,N/A
1351282,"March 18, 2019","South Carolina",Orangeburg,"1255 Belleville Rd","Robert E. Howard Middle School",0,0,0,0,1,N/A
1349978,"March 15, 2019",Pennsylvania,"West Sunbury","1810 W Sunbury Rd","Moniteau Junior/Senior High School",0,0,0,0,1,N/A
1347960,"March 15, 2019",California,Oakland,"1023 MacArthur Blvd","Oakland High School",0,0,0,0,0,N/A
1348440,"March 15, 2019",Pennsylvania,"West Sunbury","1810 W Sunbury Rd","Moniteau High School",0,0,0,0,1,N/A
1347037,"March 14, 2019",Georgia,"Warner Robins","926 Green St","Northside High School",0,0,0,0,1,N/A
1346634,"March 14, 2019",Ohio,Cleveland,"7206 Myron Ave","St Francis School",0,0,0,0,1,N/A
1345935,"March 13, 2019",Tennessee,Memphis,"650 E Pkwy S","Christian Brothers University",0,0,0,0,2,N/A
1350426,"March 13, 2019","North Carolina","Elizabeth City","1004 Parkview Dr","H L Trigg Community School",0,0,0,0,1,N/A
1346052,"March 13, 2019",Florida,"Lake Mary","655 Longwood Lake Mary Rd","Lake Mary High School",1,0,0,0,0,N/A
1347401,"March 13, 2019",Florida,Tallahassee,"1596 Gibbs Hall Trail","Florida A&M University Gibbs Hall",0,0,0,0,1,N/A
1345310,"March 12, 2019",Arkansas,Springdale,"300 Jones Rd","Har-Ber High School",0,0,0,0,1,N/A
1345161,"March 12, 2019",Pennsylvania,Wyncote,"125 Royal Ave","Bishop McDevitt High School",0,0,0,0,1,N/A
1348215,"March 12, 2019","North Carolina",Charlotte,"8900 Park Rd","South Mecklenburg High School",0,0,0,0,0,N/A
1344037,"March 11, 2019",Ohio,Hamilton,"714 Eaton Ave","Wilson Middle School",0,0,0,0,1,N/A
1344837,"March 11, 2019",Florida,"West Palm Beach","3505 Shenandoah Rd","Bear Lakes Middle School",0,0,0,0,1,N/A
1348517,"March 11, 2019",Maryland,Baltimore,"901 S Rolling Rd","Catonsville Center for Alternative Studies",0,0,0,0,1,N/A
1342425,"March 8, 2019",Tennessee,"Whites Creek","7277 Old Hickory Blvd","Whites Creek High School",0,0,0,0,1,N/A
1485211,"March 8, 2019",Ohio,Sparta,"1250 Township Rd 16","Highland Elementary School",0,0,0,0,0,N/A
1359260,"March 7, 2019","New York",Bronx,"3710 Barnes Ave","The Leaders of Tomorrow Middle School",0,0,0,0,1,N/A
1342984,"March 7, 2019","North Carolina",Maxton,"105 W Carolina St","Townsend Middle School",0,0,0,0,1,N/A
1341819,"March 7, 2019",Florida,Clermont,"1250 N Hancock Rd","Lake-Sumter State College - South Lake Campus",0,0,0,0,1,N/A
1341668,"March 7, 2019",Louisiana,Grambling,"403 Main St","Grambling State University",0,1,0,0,1,N/A
1341739,"March 7, 2019","South Carolina",Piedmont,"325 N Flat Rock Rd","Woodmont Middle School",0,0,0,0,1,N/A
1341702,"March 7, 2019",Arkansas,"Van Buren","821 Pointer Trail","Van Buren High School Coleman Freshman Academy",0,0,0,0,3,N/A
1341836,"March 6, 2019",Oklahoma,Muskogee,"300 E Smith Ferry Rd","Hilldale High School",0,0,0,0,1,N/A
1341388,"March 6, 2019",Oklahoma,"Oklahoma City (Moore)","300 N Eastern Ave","Moore High School",0,0,0,0,1,N/A
1341383,"March 6, 2019",Nebraska,"La Vista","6960 S 110th St","Brook Valley North School",0,0,0,0,1,N/A
1341256,"March 5, 2019","North Carolina",Ramseur,"6755 Jordan Rd","Ramseur Elementary School",0,0,0,0,1,N/A
1340591,"March 5, 2019","North Carolina",Cary,"1000 Evans Rd","West Cary Middle School",0,0,0,0,0,N/A
1341098,"March 5, 2019",Georgia,Athens,"330 River Rd","UGA Ramsey Student Center",0,0,0,0,1,N/A
1340679,"March 5, 2019",Florida,"Saint Cloud","2000 Bulldog Ln","St Cloud High School",0,0,0,0,1,N/A
1342633,"March 4, 2019",Mississippi,Raymond,"608 Hinds Blvd","Hinds Community College",0,0,0,0,0,N/A
1342941,"March 4, 2019",Georgia,Hampton,"1587 McDonough Rd","Lovejoy High School",0,0,0,0,1,N/A
1340097,"March 4, 2019",Pennsylvania,Shippensburg,"201 Eberly Dr","Shippensburg Area Senior High School",0,0,0,0,1,N/A
1340497,"March 3, 2019",Tennessee,Memphis,"3720 Alumni Ave","University of Memphis",0,0,0,0,1,N/A
1348346,"March 1, 2019",Alabama,"Alexander City","225 Heard Blvd","Benjamin Russell High School",0,0,0,0,1,N/A
1338008,"March 1, 2019",Alabama,Montgomery,"8000 Park Crossing","Park Crossing High School",0,0,0,0,1,N/A
1338213,"March 1, 2019",Maryland,Annapolis,"1411 Cedar Park Rd","Phoenix Academy",0,0,0,0,1,N/A
1338618,"February 28, 2019",Georgia,Albany,"2600 Partidge Dr","Westover High School",0,0,0,0,1,N/A
1337474,"February 28, 2019","North Carolina","Bryson City","135 Arlington Ave","Swain Middle School",0,0,0,0,0,N/A
1337530,"February 28, 2019",Wyoming,Cheyenne,"1213 W Allison Rd","South High School",0,0,0,0,1,N/A
1338680,"February 28, 2019",Missouri,Independence,"1109 S Arlington Ave","Van Horn High School",0,0,0,0,1,N/A
1337796,"February 27, 2019",Florida,Jacksonville,"10913 Pine Estates Rd E","Highlands Middle School",0,0,0,0,1,N/A
1340105,"February 27, 2019",Ohio,Elyria,"528 Garford Ave","Eastern Heights Middle School",0,0,0,0,1,N/A
1336776,"February 27, 2019",Oklahoma,Noble,"1201 N 8th St",N/A,0,0,0,0,1,N/A
1336768,"February 27, 2019",Ohio,Twinsburg,"10084 Ravenna Rd","Twinsburg High School",0,0,0,0,1,N/A
1336637,"February 27, 2019",Oregon,Seaside,N/A,N/A,0,0,0,0,2,N/A
1336463,"February 26, 2019",Alabama,Montgomery,"225 Ann St","Lee High School",0,0,0,0,1,N/A
1335748,"February 26, 2019","North Carolina",Fayetteville,"7403 Rockfish Rd","Jack Britt High School",0,0,0,0,1,N/A
1335259,"February 26, 2019",Alabama,Montgomery,"225 Ann St","Lee High School",0,1,0,0,1,N/A
1336378,"February 26, 2019",Louisiana,"New Orleans","6101 Chatham Dr","Ben Franklin Elementary School",0,0,0,0,0,N/A
1336336,"February 26, 2019",Virginia,Norfolk,"1425 W 49th St","Dominion House, Old Dominion University",0,0,0,0,0,N/A
1337890,"February 26, 2019",California,Claremont,"726 North Amherst Ave","Claremont McKenna Col / Beckett Hall",1,0,0,0,0,N/A
1337774,"February 26, 2019",Florida,"Port Saint Lucie","1251 SW California Blvd","Oak Hammock K-8 School",0,0,0,0,1,N/A
1337449,"February 26, 2019",California,Victorville,"14045 Topaz Rd","Cobalt Institute of Math and Science",0,0,0,0,1,N/A
1335736,"February 25, 2019","North Carolina",Charlotte,"2400 Colony Rd","Myers Park High School",0,0,0,0,1,N/A
1334900,"February 25, 2019",Florida,Tallahassee,"Old Bainbridge Rd","Franklin Academy",1,0,0,0,0,N/A
1335670,"February 25, 2019",Indiana,"Fort Wayne","7001 Coldwater Rd","Northrop High School",0,0,0,0,1,N/A
1336228,"February 23, 2019","New Jersey","Jersey City","500 block of University Pl Blvd","New Jersey City University",0,0,0,1,2,N/A
1335511,"February 22, 2019",Illinois,Rockford,"Auburn St and N Church St",N/A,0,0,0,0,1,N/A
1334644,"February 22, 2019",Indiana,"Crown Point","1500 S Main St","Crown Point High School",0,0,0,0,1,N/A
1333175,"February 22, 2019",Oklahoma,"Oklahoma City","5300 NW 50th St","Putnam City High School",0,0,0,0,1,N/A
1332147,"February 21, 2019","North Carolina",Charlotte,"5850 Statesville Rd","Ranson Middle School",0,0,0,0,0,N/A
1332940,"February 21, 2019",Alabama,Northport,"1400 3rd St","Collins-Riverside Middle School",0,0,0,0,0,N/A
1332551,"February 21, 2019","New Jersey",Newark,"403 S Orange Ave","West Side High School",0,0,0,0,1,N/A
1333233,"February 21, 2019",Georgia,Cairo,"455 5th St SE","Cairo High School",0,0,0,0,1,N/A
1333815,"February 21, 2019",Georgia,Montezuma,"611 Vienna Rd","Macon County High School",0,0,0,0,1,N/A
1331396,"February 20, 2019",Missouri,"Saint Louis","4265 Athlone Ave","Yeatman-Liddell College Preparatory Middle School",0,0,0,0,1,N/A
1332225,"February 20, 2019",Arkansas,"West Memphis","331 W Barton Ave","West Junior High School",0,0,0,0,1,N/A
1331264,"February 20, 2019",Alabama,Mobile,"100 S Carlen St","Murphy High School",0,0,0,0,1,N/A
1332857,"February 20, 2019",Indiana,Lowell,"2051 E Commercial Ave","Lowell Senior High School",0,0,0,0,1,N/A
1571874,"February 20, 2019",Kentucky,Louisville,"1130 W Chestnut St","Central High School",0,0,0,0,0,N/A
1331660,"February 20, 2019",Tennessee,Chattanooga,"640 Morrison Springs Rd","Red Bank High School",0,0,0,0,1,N/A
1332909,"February 20, 2019",Iowa,"Des Moines","4301 College Ave","Perkins Elementary School",0,0,0,0,0,N/A
1330530,"February 19, 2019","North Carolina",Charlotte,"8900 Park Rd","South Mecklenburg High School",0,0,0,0,0,N/A
1331054,"February 19, 2019",Louisiana,"Saint Martinville","726 N Main St","St Martinville High School",0,0,0,0,1,N/A
1331655,"February 19, 2019",Hawaii,Kapaa,"5021 Kawaihau Rd","St Catherine's",0,0,0,0,2,N/A
1331653,"February 19, 2019",Texas,Mesquite,"3300 Poteet Dr","Poteet High School",0,0,0,0,1,N/A
1330841,"February 19, 2019",Indiana,Goshen,"18565 Co Rd 20","Jefferson Elementary School",0,0,0,0,0,N/A
1331046,"February 19, 2019",Louisiana,Marrero,"429 Ames Blvd","Joseph A Cullier Sr Career Center",0,0,0,0,1,N/A
1330799,"February 19, 2019",Ohio,Steubenville,"420 N 4th St","Steubenville High School",0,0,0,0,1,N/A
1330005,"February 18, 2019",Pennsylvania,Pittsburgh,"7430 Tioga St","Pittsburgh Faison K-5 School",0,0,0,0,0,N/A
1327956,"February 15, 2019",Nebraska,Omaha,"10625 Calhoun Rd","Uta Halee Academy",0,0,1,0,0,N/A
1327050,"February 15, 2019",Mississippi,Laurel,"1100 W 12th St","Laurel High School",0,0,0,0,1,N/A
1326923,"February 14, 2019",Ohio,Columbus,"919 Northcliff Dr","Northland High School",0,0,0,0,1,N/A
1326913,"February 14, 2019",Ohio,Mansfield,"1650 University Dr","Conard Learning Center OSU",0,0,0,0,1,N/A
1327851,"February 14, 2019","South Carolina","West Columbia","3833 Leaphart Rd","Gray Collegiate Academy",0,0,0,0,1,N/A
1331086,"February 14, 2019",Florida,Jacksonville,"5429 110th St","Timucuan Elementary School",0,0,0,0,0,N/A
1326702,"February 14, 2019","New Mexico","Rio Rancho","4800 Laban Rd NE","V Sue Cleveland High School",0,0,0,0,1,N/A
1328198,"February 14, 2019","New Mexico",Farmington,"5700 College Blvd","Piedra Vista High School",0,0,0,0,5,N/A
1327052,"February 14, 2019",Florida,Jacksonville,"7050 Melvin Rd","Jefferson Davis Middle School",0,0,0,0,0,N/A
1329370,"February 14, 2019",Utah,Altamont,"200 W High School","Altamont High School",0,0,0,0,2,N/A
1328630,"February 14, 2019",Alaska,Anchorage,"1400 E Northern Lights Blvd","Rogers Park Elementary",0,0,0,0,0,N/A
1327028,"February 14, 2019",Alabama,Auburn,"405 S Dean Rd","Auburn Junior High School",0,0,0,0,1,N/A
1326713,"February 13, 2019",California,"El Monte","3048 Tyler Ave","El Monte High School",0,0,0,0,1,N/A
1326599,"February 13, 2019",Ohio,Columbus,"1779 E Maynard Ave","Duxberry Park Alternative School",0,0,0,0,0,N/A
1326178,"February 13, 2019",Alabama,Birmingham,"725 Mountain Dr","W J Christian K  8 School",0,0,1,0,0,N/A
1326236,"February 12, 2019",Missouri,Florissant,"1896 S New Florissant Rd","McCluer High School",0,0,0,0,2,N/A
1325578,"February 12, 2019",Missouri,"Kansas City","3221 Indiana Ave","Central Academy of Excellence",1,0,0,0,2,N/A
1325211,"February 12, 2019","West Virginia",Buckhannon,"59 College Ave","Camden Hall, West Virginia Wesleyan College",0,0,0,0,1,N/A
1325205,"February 12, 2019",Kansas,Lawrence,"1901 Louisiana St","Lawrence High School",0,0,0,0,1,N/A
1325703,"February 12, 2019",Texas,Cleburne,"1501 Harlin Dr","Cleburne High School",0,0,0,0,1,N/A
1324558,"February 11, 2019",Arkansas,"Little Rock","112 W 3rd St","eStem Public Charter School",0,0,0,0,1,N/A
1324567,"February 11, 2019",Illinois,Belleville,"4063 Frank Scott Pkwy W","Belleville West High School",0,0,0,0,2,N/A
1324344,"February 11, 2019",Illinois,Chicago,"5900 block of S Woodlawn Ave","University of Chicago",0,0,0,0,5,N/A
1328551,"February 11, 2019",Wisconsin,Manitowoc,"1433 S 8th St","Manitowoc Lincoln High School",0,0,0,0,1,N/A
1322852,"February 8, 2019","North Carolina","Winston Salem (Winston-salem)","3545 Carver School Rd","Carver High School",0,0,0,0,1,N/A
1323090,"February 8, 2019",Oklahoma,"Oklahoma City","8500 NW 23rd St","Putnam City West High School",0,0,0,0,1,N/A
1322232,"February 8, 2019",Maryland,Baltimore,"2301 Gwynn Falls Pkwy","Frederick Douglass High School",0,1,0,0,1,N/A
1323436,"February 8, 2019",Florida,"Fort Myers","6750 Panther Ln","Cypress Lake High School",0,0,0,0,1,N/A
1322416,"February 8, 2019",Iowa,Davenport,"3029 N Division St","Adams Elementary School",0,0,0,0,0,N/A
1322168,"February 7, 2019",Pennsylvania,Jonestown,"135 S King St","Jonestown Elementary School",0,0,0,0,1,N/A
1571889,"February 7, 2019",Kentucky,Louisville,"1281 Gilmore Ln","Liberty High School",0,0,0,0,0,N/A
1321662,"February 7, 2019",Arkansas,"Hot Springs National Park (Hot Springs)","855 Malvern Ave","Lakeside Intermediate School",0,0,0,0,1,N/A
1322235,"February 7, 2019",Pennsylvania,Easton,"424 Warrior Ln","Wilson Area High School",0,0,0,0,1,N/A
1321002,"February 6, 2019",Virginia,Forest,"100 Ashwood Dr","Forest Middle School",0,0,0,0,1,N/A
1320615,"February 6, 2019","New Jersey","Jersey City","339 Stegman Pkwy","School 38/James F. Murray School",0,0,0,0,1,N/A
1321357,"February 6, 2019",Florida,"Lake Worth (Palm Springs)","2896 S Congress Ave",N/A,0,0,0,0,1,N/A
1327034,"February 6, 2019",Arizona,"San Tan Valley","1846 E Bella Vista Rd","Champion Schools",0,1,0,0,0,N/A
1320945,"February 5, 2019",Missouri,Florissant,"15875 New Halls Ferry Rd","Hazelwood Central High School",0,0,0,0,1,N/A
